user_id_new	original_uid
7180	11118386
7181	11118640
7182	11118800
7183	11120164
7184	11122816
7185	11123220
7186	11124407
7187	11128116
7188	11129948
7189	11131186
7190	11132390
7191	11132950
7192	11134598
7193	11135020
7194	11137124
7195	11138106
7196	11141336
7197	11142302
7198	11143334
7199	11143772
7200	11147834
7201	11150822
7202	11151804
7203	11152830
7204	11154762
7205	11154800
7206	11155042
7207	11160902
7208	11164360
7209	11165258
7210	11165268
7211	11168290
7212	11168356
7213	11168742
7214	11172206
7215	11172626
7216	11174780
7217	11175044
7218	11175438
7219	11178790
7220	11180410
7221	11180496
7222	11180498
7223	11183288
7224	11185864
7225	11188402
7226	11192274
7227	11193868
7228	11196060
7229	11196812
7230	11196880
7231	11197070
7232	11199882
7233	11200264
7234	11202704
7235	11203446
7236	11205096
7237	11208938
7238	11209094
7239	11209110
7240	11213066
7241	11218590
7242	11219668
7243	11219800
7244	11220846
7245	11222482
7246	11225752
7247	11229132
7248	11231046
7249	11231222
7250	11233524
7251	11234316
7252	11235036
7253	11237064
7254	11240408
7255	11241934
7256	11242302
7257	11245060
7258	11245932
7259	11246046
7260	11248430
7261	11248706
7262	11251376
7263	11254202
7264	11254484
7265	11256082
7266	11256566
7267	11258016
7268	11259304
7269	11259870
7270	11261814
7271	11264168
7272	11265070
7273	11266114
7274	11266212
7275	11268050
7276	11269282
7277	11270436
7278	11270460
7279	11270500
7280	11270550
7281	11270558
7282	11270740
7283	11272364
7284	11272656
7285	11272962
7286	11273586
7287	11274484
7288	11277210
7289	11278044
7290	11279220
7291	11280930
7292	11283552
7293	11283682
7294	11284580
7295	11285480
7296	11286766
7297	11286976
7298	11287256
7299	11287842
7300	11289894
7301	11289908
7302	11290166
7303	11291492
7304	11292896
7305	11293330
7306	11293622
7307	11296430
7308	11299592
7309	11301934
7310	11302036
7311	11302300
7312	11302792
7313	11306908
7314	11313246
7315	11313268
7316	11314924
7317	11315096
7318	11320038
7319	11322594
7320	11323702
7321	11327026
7322	11327392
7323	11334602
7324	11335334
7325	11338830
7326	11340728
7327	11341134
7328	11344630
7329	11344966
7330	11348018
7331	11352152
7332	11354098
7333	11355062
7334	11357966
7335	11358828
7336	11358842
7337	11361126
7338	11364810
7339	11375952
7340	11376190
7341	11376226
7342	11376530
7343	11377304
7344	11378312
7345	11378646
7346	11380994
7347	11384662
7348	11385380
7349	11388332
7350	11392154
7351	11393342
7352	11394382
7353	11395734
7354	11395744
7355	11396568
7356	11398734
7357	11400992
7358	11403596
7359	11405666
7360	11406546
7361	11407666
7362	11409896
7363	11410628
7364	11411480
7365	11412070
7366	11414074
7367	11420562
7368	11422186
7369	11424178
7370	11425272
7371	11425330
7372	11425836
7373	11427526
7374	11428686
7375	11430848
7376	11430870
7377	11430944
7378	11431134
7379	11435274
7380	11436302
7381	11446908
7382	11451844
7383	11454370
7384	11455846
7385	11456330
7386	11456708
7387	11457466
7388	11460464
7389	11461824
7390	11463868
7391	11465460
7392	11473650
7393	11473900
7394	11473902
7395	11473936
7396	11477148
7397	11479518
7398	11485018
7399	11486798
7400	11487952
7401	11488116
7402	11489600
7403	11491124
7404	11492220
7405	11492256
7406	11492288
7407	11492346
7408	11492516
7409	11492576
7410	11492674
7411	11492742
7412	11494076
7413	11495456
7414	11496654
7415	11499116
7416	11504564
7417	11506486
7418	11506554
7419	11507032
7420	11507256
7421	11511040
7422	11511246
7423	11511268
7424	11511800
7425	11511818
7426	11512616
7427	11512632
7428	11512676
7429	11513406
7430	11513448
7431	11513478
7432	11513490
7433	11516844
7434	11516876
7435	11517832
7436	11520014
7437	11521674
7438	11523044
7439	11523094
7440	11523730
7441	11524262
7442	11525004
7443	11527252
7444	11527898
7445	11529560
7446	11529932
7447	11530366
7448	11532734
7449	11534594
7450	11539738
7451	11540030
7452	11540072
7453	11540224
7454	11541162
7455	11544662
7456	11550398
7457	11551474
7458	11551764
7459	11553508
7460	11554466
7461	11555154
7462	11555458
7463	11557870
7464	11558414
7465	11562420
7466	11563074
7467	11564624
7468	11565072
7469	11567452
7470	11569374
7471	11569634
7472	11570024
7473	11570316
7474	11571792
7475	11572700
7476	11572990
7477	11573322
7478	11574642
7479	11575776
7480	11576498
7481	11578574
7482	11582314
7483	11582606
7484	11582970
7485	11586678
7486	11588242
7487	11588742
7488	11589276
7489	11590768
7490	11593570
7491	11594794
7492	11595028
7493	11598146
7494	11600894
7495	11604064
7496	11608654
7497	11610524
7498	11610694
7499	11611358
7500	11611372
7501	11612540
7502	11612756
7503	11618500
7504	11626122
7505	11630656
7506	11630960
7507	11637682
7508	11639618
7509	11642606
7510	11642936
7511	11643634
7512	11644334
7513	11645548
7514	11647650
7515	11648904
7516	11649182
7517	11650054
7518	11652960
7519	11655498
7520	11658802
7521	11660406
7522	11663564
7523	11665296
7524	11665576
7525	11667542
7526	11667670
7527	11668792
7528	11669760
7529	11669832
7530	11669982
7531	11671338
7532	11675026
7533	11675778
7534	11676066
7535	11676404
7536	11677640
7537	11683484
7538	11684212
7539	11687494
7540	11690746
7541	11693304
7542	11695644
7543	11697554
7544	11700982
7545	11706344
7546	11711088
7547	11714216
7548	11714448
7549	11717910
7550	11721332
7551	11721666
7552	11723332
7553	11723616
7554	11726874
7555	11728446
7556	11729210
7557	11729266
7558	11733152
7559	11740334
7560	11742746
7561	11749280
7562	11749372
7563	11754466
7564	11754730
7565	11755274
7566	11757990
7567	11758836
7568	11759424
7569	11759910
7570	11760442
7571	11763424
7572	11764086
7573	11764240
7574	11765642
7575	11766782
7576	11768024
7577	11768294
7578	11768434
7579	11771412
7580	11775426
7581	11775542
7582	11780420
7583	11780692
7584	11782504
7585	11788626
7586	11789348
7587	11790654
7588	11790764
7589	11791598
7590	11794770
7591	11795126
7592	11796534
7593	11798598
7594	11799154
7595	11799836
7596	11801130
7597	11801224
7598	11802936
7599	11806242
7600	11809658
7601	11812070
7602	11814264
7603	11816224
7604	11818486
7605	11819210
7606	11822416
7607	11823066
7608	11823276
7609	11823652
7610	11825374
7611	11827318
7612	11827552
7613	11827740
7614	11829422
7615	11829482
7616	11832462
7617	11832678
7618	11832916
7619	11834970
7620	11835802
7621	11836784
7622	11836962
7623	11838190
7624	11838358
7625	11842018
7626	11844000
7627	11844870
7628	11846286
7629	11846294
7630	11846944
7631	11849198
7632	11849706
7633	11849868
7634	11850632
7635	11852300
7636	11852418
7637	11853792
7638	11854286
7639	11856070
7640	11856474
7641	11856918
7642	11860218
7643	11860800
7644	11861908
7645	11863272
7646	11863938
7647	11867312
7648	11868466
7649	11868656
7650	11868974
7651	11870884
7652	11870982
7653	11877346
7654	11877956
7655	11879038
7656	11882360
7657	11884425
7658	11888982
7659	11889074
7660	11889274
7661	11890420
7662	11893914
7663	11894132
7664	11894190
7665	11894324
7666	11894654
7667	11895392
7668	11895488
7669	11895540
7670	11896924
7671	11898040
7672	11900670
7673	11901696
7674	11904404
7675	11906062
7676	11907356
7677	11910436
7678	11910724
7679	11910880
7680	11911144
7681	11911572
7682	11911680
7683	11911764
7684	11911830
7685	11915956
7686	11917368
7687	11918906
7688	11919144
7689	11921076
7690	11921126
7691	11922202
7692	11923014
7693	11923670
7694	11924778
7695	11928252
7696	11928520
7697	11930366
7698	11932500
7699	11935384
7700	11935908
7701	11937082
7702	11942132
7703	11943014
7704	11943080
7705	11944292
7706	11944520
7707	11945594
7708	11945644
7709	11947394
7710	11948680
7711	11949424
7712	11950792
7713	11952468
7714	11953058
7715	11956522
7716	11959154
7717	11962556
7718	11963364
7719	11963808
7720	11965304
7721	11966150
7722	11967396
7723	11967666
7724	11969054
7725	11969970
7726	11970360
7727	11970406
7728	11970536
7729	11970680
7730	11971324
7731	11973236
7732	11973250
7733	11973696
7734	11974434
7735	11975348
7736	11976468
7737	11976870
7738	11979162
7739	11980474
7740	11981314
7741	11982258
7742	11983098
7743	11984908
7744	11984930
7745	11985648
7746	11988130
7747	11988514
7748	11990564
7749	11990824
7750	11993390
7751	11993612
7752	11994456
7753	11998060
7754	11998192
7755	12000040
7756	12000160
7757	12000716
7758	12002892
7759	12006890
7760	12009446
7761	12009856
7762	12009966
7763	12010514
7764	12010946
7765	12012280
7766	12012454
7767	12013922
7768	12018856
7769	12019500
7770	12021246
7771	12022346
7772	12022560
7773	12023822
7774	12025622
7775	12027028
7776	12028066
7777	12028326
7778	12031694
7779	12032786
7780	12032956
7781	12033936
7782	12034272
7783	12034658
7784	12037048
7785	12037274
7786	12039488
7787	12044670
7788	12044896
7789	12045030
7790	12045666
7791	12049362
7792	12050426
7793	12052020
7794	12053822
7795	12055000
7796	12055374
7797	12056666
7798	12056918
7799	12058028
7800	12058146
7801	12058582
7802	12058638
7803	12058880
7804	12060886
7805	12066416
7806	12067030
7807	12067628
7808	12068206
7809	12070356
7810	12070868
7811	12072558
7812	12075008
7813	12076460
7814	12077272
7815	12078286
7816	12078394
7817	12078934
7818	12081292
7819	12082716
7820	12083248
7821	12083272
7822	12083878
7823	12084128
7824	12086058
7825	12089418
7826	12089794
7827	12091230
7828	12091390
7829	12092146
7830	12093624
7831	12098768
7832	12098770
7833	12099548
7834	12101142
7835	12105018
7836	12106746
7837	12108526
7838	12108962
7839	12109430
7840	12109572
7841	12109874
7842	12110794
7843	12111172
7844	12111594
7845	12113152
7846	12114342
7847	12114768
7848	12117914
7849	12119364
7850	12121664
7851	12122188
7852	12128554
7853	12129092
7854	12129646
7855	12131380
7856	12131538
7857	12131612
7858	12132318
7859	12132784
7860	12132944
7861	12133914
7862	12133922
7863	12134996
7864	12135674
7865	12139242
7866	12140238
7867	12141138
7868	12142376
7869	12144728
7870	12145382
7871	12147224
7872	12147896
7873	12148046
7874	12148274
7875	12149448
7876	12152076
7877	12152268
7878	12153510
7879	12153802
7880	12155952
7881	12159886
7882	12160526
7883	12161114
7884	12167212
7885	12168004
7886	12170684
7887	12170988
7888	12171398
7889	12171438
7890	12177072
7891	12177824
7892	12179036
7893	12179296
7894	12180530
7895	12180788
7896	12183392
7897	12184922
7898	12185026
7899	12185030
7900	12186070
7901	12191276
7902	12191340
7903	12191436
7904	12191456
7905	12192336
7906	12192528
7907	12192672
7908	12192770
7909	12192782
7910	12194108
7911	12194804
7912	12195620
7913	12196630
7914	12197510
7915	12198760
7916	12203266
7917	12205500
7918	12207324
7919	12207464
7920	12207748
7921	12208808
7922	12208898
7923	12209360
7924	12213440
7925	12213816
7926	12214238
7927	12215102
7928	12215596
7929	12222732
7930	12223038
7931	12223078
7932	12224042
7933	12225152
7934	12225162
7935	12225362
7936	12225884
7937	12226278
7938	12227380
7939	12228252
7940	12229302
7941	12229374
7942	12229484
7943	12229832
7944	12230290
7945	12231114
7946	12235016
7947	12236234
7948	12240930
7949	12244776
7950	12246334
7951	12247212
7952	12247322
7953	12249360
7954	12250218
7955	12250932
7956	12253548
7957	12255826
7958	12256170
7959	12260294
7960	12263048
7961	12263564
7962	12265896
7963	12269980
7964	12271784
7965	12272122
7966	12272920
7967	12274164
7968	12276348
7969	12277018
7970	12277388
7971	12278592
7972	12278944
7973	12279410
7974	12279714
7975	12281758
7976	12282932
7977	12283580
7978	12292786
7979	12294136
7980	12294446
7981	12294578
7982	12295166
7983	12296016
7984	12296590
7985	12298460
7986	12299248
7987	12300018
7988	12300922
7989	12302916
7990	12305300
7991	12306496
7992	12308836
7993	12309066
7994	12310712
7995	12311160
7996	12311934
7997	12312954
7998	12315052
7999	12315090
8000	12316018
8001	12316278
8002	12318590
8003	12318812
8004	12319592
8005	12320842
8006	12322312
8007	12322532
8008	12324092
8009	12324846
8010	12325138
8011	12325844
8012	12327166
8013	12328518
8014	12329150
8015	12331544
8016	12331706
8017	12333918
8018	12335284
8019	12337124
8020	12337162
8021	12337428
8022	12337930
8023	12338612
8024	12338950
8025	12341612
8026	12342998
8027	12348706
8028	12349020
8029	12349270
8030	12350858
8031	12352258
8032	12355608
8033	12359790
8034	12360914
8035	12364532
8036	12364552
8037	12369192
8038	12370642
8039	12370666
8040	12371702
8041	12372410
8042	12373302
8043	12373304
8044	12375112
8045	12375512
8046	12375932
8047	12378910
8048	12381220
8049	12383330
8050	12383524
8051	12384084
8052	12385114
8053	12386944
8054	12387156
8055	12390422
8056	12391026
8057	12391504
8058	12391672
8059	12392618
8060	12392902
8061	12393186
8062	12396572
8063	12397960
8064	12401648
8065	12402008
8066	12404782
8067	12404898
8068	12405822
8069	12406246
8070	12408180
8071	12410692
8072	12410900
8073	12411986
8074	12412962
8075	12413180
8076	12413716
8077	12418446
8078	12419955
8079	12423692
8080	12424464
8081	12424986
8082	12425094
8083	12430438
8084	12435846
8085	12436144
8086	12436602
8087	12437974
8088	12438116
8089	12439438
8090	12444238
8091	12445364
8092	12446482
8093	12446844
8094	12446948
8095	12448730
8096	12449264
8097	12452052
8098	12455136
8099	12455508
8100	12456796
8101	12457114
8102	12459512
8103	12461396
8104	12461692
8105	12463032
8106	12464702
8107	12467510
8108	12476014
8109	12478906
8110	12480788
8111	12480936
8112	12482206
8113	12483504
8114	12487024
8115	12488190
8116	12488592
8117	12489097
8118	12489499
8119	12493626
8120	12496288
8121	12501964
8122	12502074
8123	12502274
8124	12507548
8125	12508470
8126	12510094
8127	12513906
8128	12514152
8129	12515376
8130	12517380
8131	12518876
8132	12519222
8133	12519602
8134	12520578
8135	12523110
8136	12523966
8137	12524034
8138	12524554
8139	12525098
8140	12525632
8141	12525900
8142	12529380
8143	12530884
8144	12535816
8145	12537250
8146	12538594
8147	12544372
8148	12546872
8149	12548166
8150	12548390
8151	12548674
8152	12549814
8153	12550982
8154	12551280
8155	12551866
8156	12553664
8157	12553828
8158	12554878
8159	12554980
8160	12555402
8161	12559082
8162	12559256
8163	12562514
8164	12562758
8165	12563946
8166	12565108
8167	12566822
8168	12572020
8169	12572192
8170	12573476
8171	12577792
8172	12583986
8173	12585044
8174	12587062
8175	12588858
8176	12591762
8177	12593100
8178	12593806
8179	12594918
8180	12596098
8181	12596830
8182	12599194
8183	12599768
8184	12600884
8185	12601636
8186	12602050
8187	12603362
8188	12604054
8189	12604590
8190	12605172
8191	12605324
8192	12606174
8193	12606784
8194	12607418
8195	12608004
8196	12609138
8197	12610954
8198	12614156
8199	12617296
8200	12618550
8201	12618664
8202	12619150
8203	12620410
8204	12621466
8205	12622806
8206	12623780
8207	12627074
8208	12630168
8209	12632206
8210	12636446
8211	12638810
8212	12639522
8213	12639708
8214	12641986
8215	12642244
8216	12645698
8217	12647916
8218	12652480
8219	12658296
8220	12658898
8221	12663246
8222	12664450
8223	12664552
8224	12664928
8225	12668714
8226	12669804
8227	12670292
8228	12671924
8229	12673058
8230	12674184
8231	12675904
8232	12677588
8233	12678538
8234	12680432
8235	12683144
8236	12684926
8237	12685314
8238	12688472
8239	12688572
8240	12690948
8241	12694626
8242	12695078
8243	12698242
8244	12702136
8245	12702302
8246	12702672
8247	12704132
8248	12705604
8249	12708774
8250	12710406
8251	12711976
8252	12715570
8253	12715878
8254	12716488
8255	12718802
8256	12718904
8257	12721444
8258	12721532
8259	12726402
8260	12729628
8261	12730430
8262	12730990
8263	12732036
8264	12732704
8265	12734280
8266	12734432
8267	12734620
8268	12734716
8269	12735028
8270	12735626
8271	12737074
8272	12737274
8273	12741830
8274	12742994
8275	12743328
8276	12747308
8277	12750492
8278	12750736
8279	12753088
8280	12755118
8281	12758088
8282	12759682
8283	12760146
8284	12761462
8285	12761702
8286	12763986
8287	12766146
8288	12766406
8289	12767188
8290	12767806
8291	12770182
8292	12770208
8293	12771642
8294	12771652
8295	12772636
8296	12772916
8297	12772994
8298	12773594
8299	12773652
8300	12775980
8301	12776104
8302	12776986
8303	12779122
8304	12779688
8305	12780812
8306	12781710
8307	12782752
8308	12783434
8309	12787694
8310	12788554
8311	12791320
8312	12791678
8313	12791826
8314	12797168
8315	12797460
8316	12798572
8317	12799774
8318	12801502
8319	12806292
8320	12806830
8321	12811268
8322	12811402
8323	12814790
8324	12815064
8325	12817118
8326	12818346
8327	12821776
8328	12822634
8329	12825416
8330	12825538
8331	12826866
8332	12827998
8333	12830486
8334	12830764
8335	12832448
8336	12833184
8337	12833546
8338	12834262
8339	12837340
8340	12837418
8341	12839400
8342	12840482
8343	12841972
8344	12844554
8345	12849524
8346	12850102
8347	12851034
8348	12851968
8349	12853730
8350	12853794
8351	12855256
8352	12856362
8353	12856732
8354	12856894
8355	12857564
8356	12857954
8357	12859022
8358	12861436
8359	12861544
8360	12862510
8361	12862678
8362	12864456
8363	12867600
8364	12870622
8365	12870928
8366	12871288
8367	12872792
8368	12879268
8369	12880134
8370	12881504
8371	12882912
8372	12883464
8373	12884008
8374	12885354
8375	12885616
8376	12890862
8377	12891034
8378	12891788
8379	12895406
8380	12896038
8381	12896240
8382	12897954
8383	12898786
8384	12899034
8385	12899190
8386	12900310
8387	12903228
8388	12904804
8389	12905858
8390	12905862
8391	12906140
8392	12906472
8393	12906834
8394	12906900
8395	12907752
8396	12909128
8397	12913702
8398	12913810
8399	12913948
8400	12915174
8401	12916066
8402	12916930
8403	12917076
8404	12919726
8405	12923400
8406	12924428
8407	12924904
8408	12926066
8409	12928860
8410	12929876
8411	12930144
8412	12931588
8413	12932372
8414	12935412
8415	12935988
8416	12936162
8417	12936744
8418	12942616
8419	12946254
8420	12947854
8421	12949642
8422	12949816
8423	12950446
8424	12950812
8425	12951234
8426	12952634
8427	12952972
8428	12953052
8429	12953576
8430	12954430
8431	12955572
8432	12956082
8433	12957500
8434	12957548
8435	12958138
8436	12958862
8437	12962310
8438	12968972
8439	12971352
8440	12971716
8441	12972708
8442	12973338
8443	12973686
8444	12975992
8445	12977574
8446	12982762
8447	12983780
8448	12983960
8449	12984812
8450	12984906
8451	12987840
8452	12987848
8453	12988116
8454	12988618
8455	12988658
8456	12989112
8457	12990338
8458	12990680
8459	12990832
8460	12991386
8461	12992572
8462	12995376
8463	12997092
8464	12998434
8465	12998974
8466	13000266
8467	13001248
8468	13001826
8469	13002186
8470	13006148
8471	13007006
8472	13007426
8473	13007946
8474	13008846
8475	13015116
8476	13015426
8477	13015458
8478	13016302
8479	13017001
8480	13017099
8481	13021914
8482	13022754
8483	13025696
8484	13025926
8485	13026416
8486	13027254
8487	13027986
8488	13028908
8489	13029874
8490	13030310
8491	13030996
8492	13033336
8493	13033782
8494	13035152
8495	13037003
8496	13037064
8497	13037882
8498	13038918
8499	13039292
8500	13040110
8501	13040552
8502	13044288
8503	13044974
8504	13046938
8505	13047778
8506	13050560
8507	13050932
8508	13053186
8509	13054212
8510	13055382
8511	13057298
8512	13057594
8513	13065206
8514	13067228
8515	13067302
8516	13068690
8517	13069188
8518	13072838
8519	13079076
8520	13079306
8521	13080310
8522	13080598
8523	13081654
8524	13082824
8525	13085762
8526	13086366
8527	13086536
8528	13087088
8529	13087330
8530	13088688
8531	13093478
8532	13093528
8533	13094652
8534	13094976
8535	13095186
8536	13095288
8537	13096492
8538	13096670
8539	13100540
8540	13102860
8541	13106010
8542	13108584
8543	13110872
8544	13120940
8545	13123164
8546	13125012
8547	13125498
8548	13125810
8549	13125874
8550	13126072
8551	13126560
8552	13129538
8553	13129870
8554	13129920
8555	13131402
8556	13131768
8557	13132136
8558	13132423
8559	13132852
8560	13134332
8561	13136398
8562	13136594
8563	13137612
8564	13138926
8565	13140154
8566	13141280
8567	13141496
8568	13143474
8569	13145712
8570	13146532
8571	13148004
8572	13149350
8573	13150242
8574	13150254
8575	13151288
8576	13152300
8577	13156104
8578	13156576
8579	13159330
8580	13161100
8581	13165228
8582	13165528
8583	13166484
8584	13166792
8585	13168006
8586	13168288
8587	13170288
8588	13171350
8589	13172198
8590	13174214
8591	13176662
8592	13180082
8593	13180764
8594	13181462
8595	13182102
8596	13183342
8597	13183620
8598	13187114
8599	13188928
8600	13191624
8601	13192848
8602	13198436
8603	13202282
8604	13202348
8605	13202386
8606	13208710
8607	13209806
8608	13210788
8609	13214262
8610	13214982
8611	13215810
8612	13219638
8613	13220380
8614	13220648
8615	13220766
8616	13224904
8617	13229582
8618	13229672
8619	13230674
8620	13233048
8621	13234144
8622	13234610
8623	13236002
8624	13237100
8625	13237876
8626	13238394
8627	13240662
8628	13240688
8629	13240708
8630	13241148
8631	13243374
8632	13244890
8633	13245256
8634	13245752
8635	13247804
8636	13248520
8637	13249424
8638	13250082
8639	13250446
8640	13251794
8641	13252022
8642	13253446
8643	13255142
8644	13257970
8645	13258306
8646	13260694
8647	13261014
8648	13262938
8649	13265120
8650	13265772
8651	13266592
8652	13270214
8653	13272616
8654	13273694
8655	13274084
8656	13275782
8657	13277474
8658	13278694
8659	13279530
8660	13284126
8661	13287192
8662	13291628
8663	13292448
8664	13292868
8665	13297290
8666	13298612
8667	13299242
8668	13299686
8669	13300696
8670	13302636
8671	13306112
8672	13307094
8673	13307432
8674	13309722
8675	13313902
8676	13314080
8677	13316436
8678	13318554
8679	13318848
8680	13322462
8681	13322768
8682	13325716
8683	13325750
8684	13331508
8685	13331726
8686	13332084
8687	13334446
8688	13334904
8689	13335402
8690	13336390
8691	13336470
8692	13337012
8693	13337248
8694	13341332
8695	13342152
8696	13343128
8697	13345808
8698	13346652
8699	13349802
8700	13350216
8701	13350894
8702	13352314
8703	13353354
8704	13354356
8705	13356284
8706	13359454
8707	13360618
8708	13362742
8709	13365348
8710	13370714
8711	13371826
8712	13372124
8713	13372378
8714	13374466
8715	13374628
8716	13378122
8717	13378402
8718	13378480
8719	13379192
8720	13380084
8721	13380176
8722	13381742
8723	13383004
8724	13384660
8725	13384768
8726	13386416
8727	13388482
8728	13390414
8729	13390644
8730	13391632
8731	13392444
8732	13392794
8733	13393020
8734	13393978
8735	13395630
8736	13396608
8737	13399622
8738	13400350
8739	13400404
8740	13400670
8741	13402180
8742	13404432
8743	13404526
8744	13406646
8745	13407112
8746	13411382
8747	13416326
8748	13418050
8749	13419986
8750	13420040
8751	13425080
8752	13426288
8753	13426486
8754	13429814
8755	13430062
8756	13431188
8757	13431590
8758	13432126
8759	13432366
8760	13434850
8761	13435526
8762	13437396
8763	13437976
8764	13439292
8765	13439748
8766	13442448
8767	13445192
8768	13445592
8769	13446452
8770	13446512
8771	13446798
8772	13449528
8773	13449822
8774	13449920
8775	13454558
8776	13454742
8777	13455928
8778	13458172
8779	13460116
8780	13461058
8781	13464578
8782	13465098
8783	13465278
8784	13465286
8785	13466574
8786	13468090
8787	13472962
8788	13473450
8789	13474430
8790	13475932
8791	13479514
8792	13480128
8793	13480212
8794	13484176
8795	13485518
8796	13488190
8797	13492622
8798	13493952
8799	13496674
8800	13498084
8801	13499078
8802	13500794
8803	13500838
8804	13503882
8805	13504118
8806	13504386
8807	13505552
8808	13506292
8809	13508278
8810	13512946
8811	13514888
8812	13515558
8813	13521648
8814	13523460
8815	13527098
8816	13527752
8817	13530400
8818	13532012
8819	13533222
8820	13534580
8821	13534862
8822	13535064
8823	13535550
8824	13536650
8825	13536934
8826	13538554
8827	13538974
8828	13541682
8829	13543274
8830	13545688
8831	13545826
8832	13546184
8833	13546618
8834	13549026
8835	13549420
8836	13550038
8837	13552296
8838	13554486
8839	13554902
8840	13556712
8841	13556826
8842	13558472
8843	13558506
8844	13560962
8845	13565518
8846	13565766
8847	13567516
8848	13568842
8849	13569648
8850	13569792
8851	13574142
8852	13574274
8853	13574470
8854	13575496
8855	13577398
8856	13577504
8857	13577864
8858	13578472
8859	13579424
8860	13579524
8861	13580692
8862	13581152
8863	13582818
8864	13583118
8865	13585864
8866	13586398
8867	13586460
8868	13587268
8869	13590524
8870	13591874
8871	13593326
8872	13594238
8873	13597518
8874	13597972
8875	13601342
8876	13601432
8877	13601648
8878	13602256
8879	13603284
8880	13604382
8881	13605822
8882	13608860
8883	13609794
8884	13612796
8885	13613560
8886	13615502
8887	13616548
8888	13616650
8889	13618902
8890	13619666
8891	13619920
8892	13620606
8893	13620634
8894	13621504
8895	13622064
8896	13623942
8897	13624596
8898	13625728
8899	13626240
8900	13627420
8901	13628598
8902	13629080
8903	13630922
8904	13631676
8905	13632192
8906	13632444
8907	13633450
8908	13634602
8909	13635484
8910	13635502
8911	13635936
8912	13638150
8913	13638482
8914	13639758
8915	13644544
8916	13645836
8917	13648980
8918	13652114
8919	13652592
8920	13654122
8921	13655268
8922	13656740
8923	13658898
8924	13659864
8925	13660260
8926	13660326
8927	13662166
8928	13662750
8929	13662822
8930	13662912
8931	13663118
8932	13663186
8933	13663874
8934	13663996
8935	13664220
8936	13664338
8937	13664400
8938	13664902
8939	13665758
8940	13666024
8941	13666094
8942	13666236
8943	13666956
8944	13667708
8945	13668292
8946	13673410
8947	13674512
8948	13674688
8949	13677336
8950	13678942
8951	13682024
8952	13683998
8953	13684330
8954	13684772
8955	13685492
8956	13686658
8957	13686810
8958	13687558
8959	13687646
8960	13687806
8961	13689264
8962	13690252
8963	13694834
8964	13695888
8965	13698468
8966	13699064
8967	13699864
8968	13702158
8969	13702698
8970	13703420
8971	13703696
8972	13704446
8973	13706054
8974	13706758
8975	13708008
8976	13708536
8977	13709972
8978	13710764
8979	13717192
8980	13718978
8981	13719328
8982	13720758
8983	13722154
8984	13722162
8985	13723144
8986	13724632
8987	13724836
8988	13725840
8989	13728212
8990	13728416
8991	13728562
8992	13728700
8993	13730964
8994	13731476
8995	13732596
8996	13733792
8997	13733960
8998	13734266
8999	13734384
9000	13739364
9001	13739500
9002	13741998
9003	13745326
9004	13747248
9005	13749270
9006	13751106
9007	13751152
9008	13752706
9009	13752724
9010	13754072
9011	13755344
9012	13755764
9013	13757352
9014	13757646
9015	13759382
9016	13760762
9017	13762598
9018	13762852
9019	13763442
9020	13764662
9021	13764824
9022	13765898
9023	13765938
9024	13766716
9025	13769856
9026	13770664
9027	13771754
9028	13773888
9029	13775204
9030	13775358
9031	13776804
9032	13778608
9033	13782390
9034	13784624
9035	13785680
9036	13787298
9037	13788328
9038	13790296
9039	13790796
9040	13791980
9041	13791992
9042	13793206
9043	13794958
9044	13797408
9045	13797998
9046	13798334
9047	13802646
9048	13804002
9049	13804060
9050	13804458
9051	13805888
9052	13807146
9053	13809062
9054	13809238
9055	13809502
9056	13810890
9057	13813498
9058	13814216
9059	13814638
9060	13814646
9061	13816888
9062	13817396
9063	13817514
9064	13817596
9065	13823532
9066	13823658
9067	13825472
9068	13828556
9069	13829790
9070	13830780
9071	13832142
9072	13832838
9073	13832896
9074	13834028
9075	13834848
9076	13842012
9077	13842058
9078	13842352
9079	13843722
9080	13844806
9081	13845956
9082	13848058
9083	13848100
9084	13848326
9085	13850668
9086	13853850
9087	13854162
9088	13854228
9089	13855790
9090	13856256
9091	13862946
9092	13863664
9093	13864924
9094	13866578
9095	13871216
9096	13871624
9097	13872248
9098	13872856
9099	13874230
9100	13876430
9101	13879308
9102	13880224
9103	13880764
9104	13883718
9105	13884908
9106	13885144
9107	13885214
9108	13885646
9109	13888734
9110	13888914
9111	13889872
9112	13890710
9113	13891022
9114	13893682
9115	13894118
9116	13894348
9117	13895184
9118	13897244
9119	13898306
9120	13899614
9121	13899796
9122	13899888
9123	13900090
9124	13901050
9125	13901154
9126	13901560
9127	13902336
9128	13902578
9129	13902762
9130	13903012
9131	13904024
9132	13904976
9133	13906082
9134	13907044
9135	13909918
9136	13910062
9137	13910530
9138	13910774
9139	13913518
9140	13913570
9141	13915614
9142	13916438
9143	13917254
9144	13917310
9145	13923042
9146	13923496
9147	13923802
9148	13925830
9149	13927598
9150	13929434
9151	13930954
9152	13930958
9153	13932764
9154	13933986
9155	13934312
9156	13936856
9157	13937382
9158	13937396
9159	13938454
9160	13939328
9161	13941594
9162	13941664
9163	13942010
9164	13942444
9165	13943008
9166	13943362
9167	13945040
9168	13945772
9169	13946046
9170	13946778
9171	13947446
9172	13952128
9173	13952650
9174	13959618
9175	13960276
9176	13962012
9177	13964574
